service_date,route_id,direction_id,stop_id,start_time_sec,end_time_sec,headway_time_sec,destination,ObjectId
2019-09-02T00:00:00.000Z,Red,0,70061,40872,41275,403,Southbound,8958708
2019-09-02T00:00:00.000Z,Red,0,70061,40872,41777,905,Ashmont,8958709
2019-09-02T00:00:00.000Z,Red,0,70061,41275,41777,502,Southbound,8958710
2019-09-02T00:00:00.000Z,Red,0,70061,41275,42255,980,Braintree,8958711
2019-09-02T00:00:00.000Z,Red,0,70061,41777,42255,478,Southbound,8958712
2019-09-02T00:00:00.000Z,Red,0,70061,41777,42639,862,Ashmont,8958713
2019-09-02T00:00:00.000Z,Red,0,70061,42255,42639,384,Southbound,8958714
2019-09-02T00:00:00.000Z,Red,0,70061,42255,43041,786,Braintree,8958715
2019-09-02T00:00:00.000Z,Red,0,70061,42639,43041,402,Southbound,8958716
2019-09-02T00:00:00.000Z,Red,0,70061,42639,43574,935,Ashmont,8958717
2019-09-02T00:00:00.000Z,Red,0,70061,43041,43574,533,Southbound,8958718
2019-09-02T00:00:00.000Z,Red,0,70061,43041,43853,812,Braintree,8958719
2019-09-02T00:00:00.000Z,Red,0,70061,43574,43853,279,Southbound,8958720
2019-09-02T00:00:00.000Z,Red,0,70061,43574,44344,770,Ashmont,8958721
2019-09-02T00:00:00.000Z,Red,0,70061,43853,44344,491,Southbound,8958722
2019-09-02T00:00:00.000Z,Red,0,70061,43853,44882,1029,Braintree,8958723
2019-09-02T00:00:00.000Z,Red,0,70061,44344,44882,538,Southbound,8958724
2019-09-02T00:00:00.000Z,Red,0,70061,44344,45217,873,Ashmont,8958725
2019-09-02T00:00:00.000Z,Red,0,70061,44882,45217,335,Southbound,8958726
2019-09-02T00:00:00.000Z,Red,0,70061,44882,46117,1235,Braintree,8958727
2019-09-02T00:00:00.000Z,Red,0,70061,45217,46117,900,Southbound,8958728
2019-09-02T00:00:00.000Z,Red,0,70061,45217,46561,1344,Ashmont,8958729
2019-09-02T00:00:00.000Z,Red,0,70061,46117,46561,444,Southbound,8958730
2019-09-02T00:00:00.000Z,Red,0,70061,46117,46894,777,Braintree,8958731
2019-09-02T00:00:00.000Z,Red,0,70061,46561,46894,333,Southbound,8958732
2019-09-02T00:00:00.000Z,Red,0,70061,46561,47283,722,Ashmont,8958733
2019-09-02T00:00:00.000Z,Red,0,70061,46894,47283,389,Southbound,8958734
2019-09-02T00:00:00.000Z,Red,0,70061,46894,47676,782,Braintree,8958735
2019-09-02T00:00:00.000Z,Red,0,70061,47283,47676,393,Southbound,8958736
2019-09-02T00:00:00.000Z,Red,0,70061,47283,48178,895,Ashmont,8958737
2019-09-02T00:00:00.000Z,Red,0,70061,47676,48178,502,Southbound,8958738
2019-09-02T00:00:00.000Z,Red,0,70061,47676,48497,821,Braintree,8958739
2019-09-02T00:00:00.000Z,Red,0,70061,48178,48497,319,Southbound,8958740
2019-09-02T00:00:00.000Z,Red,0,70061,48178,49096,918,Ashmont,8958741
2019-09-02T00:00:00.000Z,Red,0,70061,48497,49096,599,Southbound,8958742
2019-09-02T00:00:00.000Z,Red,0,70061,48497,49694,1197,Braintree,8958743
2019-09-02T00:00:00.000Z,Red,0,70061,49096,49694,598,Southbound,8958744
2019-09-02T00:00:00.000Z,Red,0,70061,49096,50217,1121,Ashmont,8958745
2019-09-02T00:00:00.000Z,Red,0,70061,49694,50217,523,Southbound,8958746
2019-09-02T00:00:00.000Z,Red,0,70061,49694,50681,987,Braintree,8958747
2019-09-02T00:00:00.000Z,Red,0,70061,50217,50681,464,Southbound,8958748
2019-09-02T00:00:00.000Z,Red,0,70061,50217,51058,841,Ashmont,8958749
2019-09-02T00:00:00.000Z,Red,0,70061,50681,51058,377,Southbound,8958750
2019-09-02T00:00:00.000Z,Red,0,70061,50681,51394,713,Braintree,8958751
2019-09-02T00:00:00.000Z,Red,0,70061,51058,51394,336,Southbound,8958752
2019-09-02T00:00:00.000Z,Red,0,70061,51058,51647,589,Ashmont,8958753
2019-09-02T00:00:00.000Z,Red,0,70061,51394,51647,253,Southbound,8958754
2019-09-02T00:00:00.000Z,Red,0,70061,51394,52169,775,Braintree,8958755
2019-09-02T00:00:00.000Z,Red,0,70061,51647,52169,522,Southbound,8958756
2019-09-02T00:00:00.000Z,Red,0,70061,51647,52542,895,Ashmont,8958757
2019-09-02T00:00:00.000Z,Red,0,70061,52169,52542,373,Southbound,8958758
2019-09-02T00:00:00.000Z,Red,0,70061,52169,53300,1131,Braintree,8958759
2019-09-02T00:00:00.000Z,Red,0,70061,52542,53300,758,Southbound,8958760
2019-09-02T00:00:00.000Z,Red,0,70061,52542,53549,1007,Ashmont,8958761
2019-09-02T00:00:00.000Z,Red,0,70061,53300,53549,249,Southbound,8958762
2019-09-02T00:00:00.000Z,Red,0,70061,53300,54102,802,Braintree,8958763
2019-09-02T00:00:00.000Z,Red,0,70061,53549,54102,553,Southbound,8958764
2019-09-02T00:00:00.000Z,Red,0,70061,53549,54300,751,Ashmont,8958765
2019-09-02T00:00:00.000Z,Red,0,70061,54102,54300,198,Southbound,8958766
2019-09-02T00:00:00.000Z,Red,0,70061,54102,54704,602,Braintree,8958767
2019-09-02T00:00:00.000Z,Red,0,70061,54300,54704,404,Southbound,8958768
2019-09-02T00:00:00.000Z,Red,0,70061,54300,55269,969,Ashmont,8958769
2019-09-02T00:00:00.000Z,Red,0,70061,54704,55269,565,Southbound,8958770
2019-09-02T00:00:00.000Z,Red,0,70061,54704,55757,1053,Braintree,8958771
2019-09-02T00:00:00.000Z,Red,0,70061,55269,55757,488,Southbound,8958772
2019-09-02T00:00:00.000Z,Red,0,70061,55269,56260,991,Ashmont,8958773
2019-09-02T00:00:00.000Z,Red,0,70061,55757,56260,503,Southbound,8958774
2019-09-02T00:00:00.000Z,Red,0,70061,55757,56639,882,Braintree,8958775
2019-09-02T00:00:00.000Z,Red,0,70061,56260,56639,379,Southbound,8958776
2019-09-02T00:00:00.000Z,Red,0,70061,56260,57111,851,Ashmont,8958777
2019-09-02T00:00:00.000Z,Red,0,70061,56639,57111,472,Southbound,8958778
2019-09-02T00:00:00.000Z,Red,0,70061,56639,57532,893,Braintree,8958779
2019-09-02T00:00:00.000Z,Red,0,70061,57111,57532,421,Southbound,8958780
2019-09-02T00:00:00.000Z,Red,0,70061,57111,57848,737,Ashmont,8958781
2019-09-02T00:00:00.000Z,Red,0,70061,57532,57848,316,Southbound,8958782
2019-09-02T00:00:00.000Z,Red,0,70061,57532,58352,820,Braintree,8958783
2019-09-02T00:00:00.000Z,Red,0,70061,57848,58352,504,Southbound,8958784
2019-09-02T00:00:00.000Z,Red,0,70061,57848,58838,990,Ashmont,8958785
2019-09-02T00:00:00.000Z,Red,0,70061,58352,58838,486,Southbound,8958786
2019-09-02T00:00:00.000Z,Red,0,70061,58352,59190,838,Braintree,8958787
2019-09-02T00:00:00.000Z,Red,0,70061,58838,59190,352,Southbound,8958788
2019-09-02T00:00:00.000Z,Red,0,70061,58838,59629,791,Ashmont,8958789
2019-09-02T00:00:00.000Z,Red,0,70061,59190,59629,439,Southbound,8958790
2019-09-02T00:00:00.000Z,Red,0,70061,59190,60034,844,Braintree,8958791
2019-09-02T00:00:00.000Z,Red,0,70061,59629,60034,405,Southbound,8958792
2019-09-02T00:00:00.000Z,Red,0,70061,59629,60680,1051,Ashmont,8958793
2019-09-02T00:00:00.000Z,Red,0,70061,60034,60680,646,Southbound,8958794
2019-09-02T00:00:00.000Z,Red,0,70061,60034,61370,1336,Braintree,8958795
2019-09-02T00:00:00.000Z,Red,0,70061,60680,61370,690,Southbound,8958796
2019-09-02T00:00:00.000Z,Red,0,70061,60680,61752,1072,Ashmont,8958797
2019-09-02T00:00:00.000Z,Red,0,70061,61370,61752,382,Southbound,8958798
2019-09-02T00:00:00.000Z,Red,0,70061,61370,62553,1183,Braintree,8958799
2019-09-02T00:00:00.000Z,Red,0,70061,61752,62553,801,Southbound,8958800
2019-09-02T00:00:00.000Z,Red,0,70061,61752,63188,1436,Ashmont,8958801
2019-09-02T00:00:00.000Z,Red,0,70061,62553,63188,635,Southbound,8958802
2019-09-02T00:00:00.000Z,Red,0,70061,62553,63969,1416,Braintree,8958803
2019-09-02T00:00:00.000Z,Red,0,70061,63188,63689,501,Ashmont,8958804
2019-09-02T00:00:00.000Z,Red,0,70061,63188,63689,501,Southbound,8958805
2019-09-02T00:00:00.000Z,Red,0,70061,63689,63969,280,Southbound,8958806
2019-09-02T00:00:00.000Z,Red,0,70061,63689,64206,517,Ashmont,8958807
2019-09-02T00:00:00.000Z,Red,0,70061,63969,64206,237,Southbound,8958808
2019-09-02T00:00:00.000Z,Red,0,70061,63969,64439,470,Braintree,8958809
2019-09-02T00:00:00.000Z,Red,0,70061,64206,64439,233,Southbound,8958810
2019-09-02T00:00:00.000Z,Red,0,70061,64206,64802,596,Ashmont,8958811
2019-09-02T00:00:00.000Z,Red,0,70061,64439,64802,363,Southbound,8958812
2019-09-02T00:00:00.000Z,Red,0,70061,64439,65033,594,Braintree,8958813
2019-09-02T00:00:00.000Z,Red,0,70061,64802,65033,231,Southbound,8958814
2019-09-02T00:00:00.000Z,Red,0,70061,64802,65961,1159,Ashmont,8958815
2019-09-02T00:00:00.000Z,Red,0,70061,65033,65545,512,Braintree,8958816
2019-09-02T00:00:00.000Z,Red,0,70061,65033,65545,512,Southbound,8958817
2019-09-02T00:00:00.000Z,Red,0,70061,65545,65961,416,Southbound,8958818
2019-09-02T00:00:00.000Z,Red,0,70061,65545,66498,953,Braintree,8958819
2019-09-02T00:00:00.000Z,Red,0,70061,65961,66498,537,Southbound,8958820
2019-09-02T00:00:00.000Z,Red,0,70061,65961,66840,879,Ashmont,8958821
2019-09-02T00:00:00.000Z,Red,0,70061,66498,66840,342,Southbound,8958822
2019-09-02T00:00:00.000Z,Red,0,70061,66498,67236,738,Braintree,8958823
2019-09-02T00:00:00.000Z,Red,0,70061,66840,67236,396,Southbound,8958824
2019-09-02T00:00:00.000Z,Red,0,70061,66840,67916,1076,Ashmont,8958825
2019-09-02T00:00:00.000Z,Red,0,70061,67236,67916,680,Southbound,8958826
2019-09-02T00:00:00.000Z,Red,0,70061,67236,76233,8997,Braintree,8958827
2019-09-02T00:00:00.000Z,Red,0,70061,76233,77734,1501,Braintree,8958828
2019-09-02T00:00:00.000Z,Red,0,70061,76233,77734,1501,Southbound,8958829
2019-09-02T00:00:00.000Z,Red,0,70061,77734,78152,418,Southbound,8958830
2019-09-02T00:00:00.000Z,Red,0,70061,77734,78911,1177,Braintree,8958831
2019-09-02T00:00:00.000Z,Red,0,70061,78152,78911,759,Southbound,8958832
2019-09-02T00:00:00.000Z,Red,0,70061,78152,79066,914,Ashmont,8958833
2019-09-02T00:00:00.000Z,Red,0,70061,78911,79066,155,Southbound,8958834
2019-09-02T00:00:00.000Z,Red,0,70061,78911,79416,505,Braintree,8958835
2019-09-02T00:00:00.000Z,Red,0,70061,79066,79416,350,Southbound,8958836
2019-09-02T00:00:00.000Z,Red,0,70061,79066,79963,897,Ashmont,8958837
2019-09-02T00:00:00.000Z,Red,0,70061,79416,79963,547,Southbound,8958838
2019-09-02T00:00:00.000Z,Red,0,70061,79416,80398,982,Braintree,8958839
2019-09-02T00:00:00.000Z,Red,0,70061,79963,80398,435,Southbound,8958840
2019-09-02T00:00:00.000Z,Red,0,70061,79963,81668,1705,Ashmont,8958841
2019-09-02T00:00:00.000Z,Red,0,70061,80398,80762,364,Southbound,8958842
2019-09-02T00:00:00.000Z,Red,0,70061,80398,81290,892,Braintree,8958843
2019-09-02T00:00:00.000Z,Red,0,70061,80762,81290,528,Southbound,8958844
2019-09-02T00:00:00.000Z,Red,0,70061,81290,81668,378,Southbound,8958845
2019-09-02T00:00:00.000Z,Red,0,70061,81290,82156,866,Braintree,8958846
2019-09-02T00:00:00.000Z,Red,0,70061,81668,82156,488,Southbound,8958847
2019-09-02T00:00:00.000Z,Red,0,70061,81668,82418,750,Ashmont,8958848
2019-09-02T00:00:00.000Z,Red,0,70061,82156,82418,262,Southbound,8958849
2019-09-02T00:00:00.000Z,Red,0,70061,82156,82903,747,Braintree,8958850
2019-09-02T00:00:00.000Z,Red,0,70061,82418,82903,485,Southbound,8958851
2019-09-02T00:00:00.000Z,Red,0,70061,82418,83358,940,Ashmont,8958852
2019-09-02T00:00:00.000Z,Red,0,70061,82903,83358,455,Southbound,8958853
2019-09-02T00:00:00.000Z,Red,0,70061,82903,83894,991,Braintree,8958854
2019-09-02T00:00:00.000Z,Red,0,70061,83358,83894,536,Southbound,8958855
2019-09-02T00:00:00.000Z,Red,0,70061,83358,84240,882,Ashmont,8958856
2019-09-02T00:00:00.000Z,Red,0,70061,83894,84240,346,Southbound,8958857
2019-09-02T00:00:00.000Z,Red,0,70061,83894,84873,979,Braintree,8958858
2019-09-02T00:00:00.000Z,Red,0,70061,84240,84873,633,Southbound,8958859
2019-09-02T00:00:00.000Z,Red,0,70061,84240,85260,1020,Ashmont,8958860
2019-09-02T00:00:00.000Z,Red,0,70061,84873,85260,387,Southbound,8958861
2019-09-02T00:00:00.000Z,Red,0,70061,84873,86203,1330,Braintree,8958862
2019-09-02T00:00:00.000Z,Red,0,70061,85260,86203,943,Southbound,8958863
2019-09-02T00:00:00.000Z,Red,0,70061,85260,87041,1781,Ashmont,8958864
2019-09-02T00:00:00.000Z,Red,0,70061,86203,86437,234,Southbound,8958865
2019-09-02T00:00:00.000Z,Red,0,70061,86203,86706,503,Braintree,8958866
2019-09-02T00:00:00.000Z,Red,0,70061,86437,86706,269,Southbound,8958867
2019-09-02T00:00:00.000Z,Red,0,70061,86706,87041,335,Southbound,8958868
2019-09-02T00:00:00.000Z,Red,0,70061,86706,87369,663,Braintree,8958869
2019-09-02T00:00:00.000Z,Red,0,70061,87041,87369,328,Southbound,8958870
2019-09-02T00:00:00.000Z,Red,0,70061,87041,88115,1074,Ashmont,8958871
2019-09-02T00:00:00.000Z,Red,0,70061,87369,88115,746,Southbound,8958872
